"School","Img","Name","Rarity","Type","Target","Formula","Multiplier","Element","Time","Effects","Counter","Auto Target","SB","Uses","Max","Orb 1 Required","1-R1","1-R2","1-R3","1-R4","1-R5","Orb 2 Required","2-R1","2-R2","2-R3","2-R4","2-R5","Orb 3 Required","3-R1","3-R2","3-R3","3-R4","3-R5","Orb 4 Required","4-R1","4-R2","4-R3","4-R4","4-R5","Introducing Event","Name (JP)","ID","GL","✓"
"Spellblade","","Blizzard Strike","2","PHY","Single","Physical","1.50","Ice","1.65","One single attack (1.50)","Y","Lowest HP% enemy","55","2","10","Lesser Power","5","10","20","30","50","Lesser Black","3","6","12","18","30","Lesser Ice","3","6","12","18","30","","","","","","","Dungeons Update #1","ブリザド剣","30141011","✓","✓"
"Spellblade","","Blizzara Strike","3","PHY","Single","Physical","1.80","Ice","1.65","One single attack (1.80)","Y","Lowest HP% enemy","60","2","10","Power","5","10","20","30","50","Black","3","6","12","18","30","Ice","3","6","12","18","30","","","","","","","Magitek Facility Infiltration","ブリザラ剣","30141012","✓","✓"
"Spellblade","","Blizzaga Strike","4","PHY","Single","Physical","2.10","Ice","1.65","One single attack (2.10)","Y","Lowest HP% enemy","70","2","10","Greater Power","5","10","20","30","50","Greater Black","3","6","12","18","30","Greater Ice","3","6","12","18","30","","","","","","","Successors of the Dawn","ブリザガ剣","30141013","✓","✓"
"Spellblade","","Thunder Strike","2","PHY","Single","Physical","1.60","Lightning","1.65","One single attack (1.60)","Y","Lowest HP% enemy","55","2","10","Lesser Power","5","10","20","30","50","Lesser Black","3","6","12","18","30","Lesser Lightning","3","6","12","18","30","","","","","","","Dungeons Update #1","サンダー剣","30141021","✓","✓"
"Spellblade","","Thundara Strike","3","PHY","Single","Physical","1.80","Lightning","1.65","One single attack (1.80)","Y","Lowest HP% enemy","60","2","10","Power","5","10","20","30","50","Black","3","6","12","18","30","Lightning","3","6","12","18","30","","","","","","","Festival of Gold","サンダラ剣","30141022","✓","✓"
"Spellblade","","Thundaga Strike","4","PHY","Single","Physical","2.10","Lightning","1.65","One single attack (2.10)","Y","Lowest HP% enemy","70","2","10","Greater Power","5","10","20","30","50","Greater Black","3","6","12","18","30","Greater Lightning","3","6","12","18","30","","","","","","","Big Bridge Showdown","サンダガ剣","30141023","✓","✓"
"Spellblade","","Drain Strike","3","PHY","Single","Physical","1.70","-","1.65","One single attack (1.70), heals the user for 30% of the damage dealt","Y","Lowest HP% enemy","65","2","10","Power","5","10","20","30","50","Black","3","6","12","18","30","Dark","3","6","12","18","30","","","","","","","Dungeons Update #1","ドレイン剣","30141031","✓","✓"
"Spellblade","","Flare Strike","5","PHY","Single enemy","Physical","4.00","NE","1.65","Five single attacks (0.80 each)","Y","Lowest HP% enemy","100","2","10","Major Power","10","20","30","50","100","Major Non-Elemental","6","12","18","30","60","Major Fire","6","12","18","30","60","","","","","","","Dungeons Update #2","フレア剣","30141041","✓","✓"
"Spellblade","","Water Strike","2","PHY","Single","Physical","1.50","Water","1.65","One single attack (1.50)","Y","Lowest HP% enemy","55","2","10","Lesser Power","5","10","20","30","50","Lesser Ice","3","6","12","18","30","Lesser Lightning","3","6","12","18","30","","","","","","","Dungeons Update #2","ウォータ剣","30141051","✓","✓"
"Spellblade","","Watera Strike","3","PHY","Single","Physical","1.80","Water","1.65","One single attack (1.80)","Y","Lowest HP% enemy","60","2","10","Power","5","10","20","30","50","Ice","3","6","12","18","30","Lightning","3","6","12","18","30","","","","","","","Back to the Skies","ウォタラ剣","30141052","✓","✓"
"Spellblade","","Waterga Strike","4","PHY","Single","Physical","2.10","Water","1.65","One single attack (2.10)","Y","Lowest HP% enemy","70","2","10","Greater Power","5","10","20","30","50","Greater Ice","3","6","12","18","30","Greater Lightning","3","6","12","18","30","","","","","","","Kingdom of Swords and Sorcery","ウォタガ剣","30141053","✓","✓"
"Spellblade","","Aero Strike","2","PHY","Single","Physical","1.50","Wind","1.65","One single attack (1.50)","Y","Lowest HP% enemy","55","2","10","Lesser Power","5","10","20","30","50","Lesser Wind","8","15","30","45","75","","","","","","","","","","","","","Dungeons Update #2","エアロ剣","30141061","✓","✓"
"Spellblade","","Aerora Strike","3","PHY","Single","Physical","1.80","Wind","1.65","One single attack (1.80)","Y","Highest HP% enemy","60","2","10","Power","5","10","20","30","50","Black","3","6","12","18","30","Wind","3","6","12","18","30","","","","","","","Lost Memories","エアロラ剣","30141062","✓","✓"
"Spellblade","","Break Strike","4","PHY","Single","Physical","2.10","-","1.65","One single attack (2.10), causes [Petrify] (15%)","Y","Highest HP% enemy","75","2","10","Greater Power","5","10","20","30","50","Greater Black","3","6","12","18","30","Greater Earth","3","6","12","18","30","","","","","","","Lightning Strikes","ブレイク剣","30141071","✓","✓"
"Spellblade","","Bio Strike","3","PHY","Single","Physical","1.80","Poison","1.65","One single attack (1.80)","Y","Lowest HP% enemy","60","2","10","Power","5","10","20","30","50","Black","3","6","12","18","30","Dark","3","6","12","18","30","","","","","","","Successors of the Dawn","バイオ剣","30141081","✓","✓"
"Spellblade","","Biora Strike","4","PHY","Single","Physical","2.10","Poison","1.65","One single attack (2.10)","Y","Lowest HP% enemy","70","2","10","Greater Power","5","10","20","30","50","Greater Black","3","6","12","18","30","Greater Dark","3","6","12","18","30","","","","","","","Broken Chains","バイオラ剣","30141082","✓","✓"
"Spellblade","","Quake Strike","5","PHY","All enemies","Physical","2.40","Earth","1.65","Two group attacks (1.20 each)","Y","All enemies","75","2","10","Major Power","10","20","40","60","100","Major Black","6","12","24","36","60","Major Earth","6","12","24","36","60","","","","","","","Four as One","クエイク剣","30141091","✓","✓"
"Spellblade","","Tornado Strike","5","PHY","All enemies","Physical","2.40","Wind","1.65","Two group attacks (1.20 each)","Y","All enemies","75","2","10","Major Power","10","20","40","60","100","Major Black","6","12","24","36","60","Major Wind","6","12","24","36","60","","","","","","","Kingdom of Swords and Sorcery","トルネド剣","30141101","✓","✓"
"Spellblade","","Snowspell Strike","6","PHY","Single enemy","Physical","4.40","Ice, Wind","1.65","Four single attacks (1.10 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Ice Crystal","6","12","18","30","60","Wind Crystal","6","12","18","30","60","","","","","","","The Five Dooms","二刀魔法剣・吹雪","30141111","✓","✓"
"Spellblade","","Thundering Quadstrike","5","PHY","Single enemy","Physical","3.20","Lightning","1.65","Four single attacks (0.80 each)","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Fire","6","12","24","36","60","Major Lightning","6","12","24","36","60","","","","","","","Flash of Defiance","連続魔法剣・雷鳴","30141121","✓","✓"
"Spellblade","","Blazing Quadstrike","5","PHY","Single enemy","Physical","3.20","Fire","1.65","Four single attacks (0.80 each)","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Fire","6","12","24","36","60","Major Dark","6","12","24","36","60","","","","","","","Where the Heart Lies","連続魔法剣・豪炎","30141131","✓","✓"
"Spellblade","","Engulfing Quadstrike","5","PHY","Single enemy","Physical","3.20","Water","1.65","Four single attacks (0.80 each)","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Ice","6","12","24","36","60","Major Lightning","6","12","24","36","60","","","","","","","A Dream for Spira","連続魔法剣・水燕","30141141","✓","✓"
"Spellblade","","Frost Strike","5","PHY","All enemies","Physical","2.40","Ice","1.65","Two group attacks (1.20 each)","Y","All enemies","75","2","10","Major Power","10","20","40","60","100","Major Black","6","12","24","36","60","Major Ice","6","12","24","36","60","","","","","","","The Torch Burns On","フリーズ剣","30141151","✓","✓"
"Spellblade","","Tremoring Quadstrike","5","PHY","Single enemy","Physical","3.20","Earth","1.65","Four single attacks (0.80 each)","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Black","6","12","24","36","60","Major Earth","6","12","24","36","60","","","","","","","A Name Etched in Time","連続魔法剣・砂紋","30141161","✓","✓"
"Spellblade","","Raging Quadstrike","5","PHY","Single enemy","Physical","3.20","Wind","1.65","Four single attacks (0.80 each)","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Black","6","12","24","36","60","Major Wind","6","12","24","36","60","","","","","","","Summer Sun Festival","連続魔法剣・狂風","30141171","✓","✓"
"Spellblade","","Blastspell Strike","6","PHY","Single enemy","Physical","4.40","Fire, Earth","1.65","Four single attacks (1.10 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Fire Crystal","6","12","18","30","60","Earth Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Tyranny of the Impure","二刀魔法剣・爆砕","30141181","✓","✓"
"Spellblade","","Stormspell Strike","6","PHY","Single enemy","Physical","4.40","Lightning, Water","1.65","Four single attacks (1.10 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Ice Crystal","6","12","18","30","60","Lightning Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Tyranny of the Impure","二刀魔法剣・雷雨","30141191","✓","✓"
"Spellblade","","Inferno Assault","6","PHY","Single enemy","Physical","4.50","Fire","1.65","Five single attacks (0.90 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Fire Crystal","6","12","18","30","60","Dark Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Tyranny of the Impure","至高魔法剣・灼焔","30141201","✓","✓"
"Spellblade","","Tremor Assault","6","PHY","Single enemy","Physical","4.50","Earth","1.65","Five single attacks (0.90 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Black Crystal","6","12","18","30","60","Earth Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Terror of the Heavens","至高魔法剣・裂砕 ","30141221","✓","✓"
"Spellblade","","Freezing Quadstrike","5","PHY","Single enemy","Physical","3.20","Ice","1.65","Four single attacks (0.80 each)","Y","Lowest HP% enemy","75","2","10","Major Power","10","20","40","60","100","Major Black","6","12","24","36","60","Major Ice","6","12","24","36","60","","","","","","","4th Anniversary Memory","連続魔法剣・凍芯","30141231","✓","✓"
"Spellblade","","Iceclaw Assault","6","PHY","Single enemy","Physical","4.50","Ice","1.65","Five single attacks (0.90 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Black Crystal","6","12","18","30","60","Ice Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Awakening from Ignorance","至高魔法剣・凍爪","30141211","✓","✓"
"Spellblade","","Torrential Assault","6","PHY","Single enemy","Physical","4.50","Water","1.65","Five single attacks (0.90 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Ice Crystal","6","12","18","30","60","Holy Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Rays of Dawn","至高魔法剣・激流","30141281","✓","✓"
"Spellblade","","Thunderous Assault","6","PHY","Single enemy","Physical","4.50","Lightning","1.65","Five single attacks (0.90 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Black Crystal","6","12","18","30","60","Lightning Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Fat Black Chocobo: Howling Forgery","至高魔法剣・天雷","30141361","✓","✓"
"Spellblade","","Tempestuous Assault","6","PHY","Single enemy","Physical","4.50","Wind","1.65","Five single attacks (0.90 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Black Crystal","6","12","18","30","60","Wind Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Labyrinth Dungeon Season 5 Group 2 (V, Fire)","至高魔法剣・猛風","30141421","","✓"
"Spellblade","","Hallowed Assault","6","PHY","Single enemy","Physical","4.50","Holy","1.65","Five single attacks (0.90 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Non-Elemental","6","12","18","30","60","Holy Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Crystal Dungeon (Spellblade)","至高魔法剣・聖光","30141451","","✓"
"Spellblade","","Abyssal Assault","6","PHY","Single enemy","Physical","4.50","Dark","1.65","Five single attacks (0.90 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Non-Elemental","6","12","18","30","60","Dark Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Crystal Dungeon (Spellblade)","至高魔法剣・冥界","30141461","","✓"
"Spellblade","","Miasmatic Assault","6","PHY","Single enemy","Physical","4.50","Poison","1.65","Five single attacks (0.90 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Black Crystal","6","12","18","30","60","Dark Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","New Years Party 2023","至高魔法剣・毒瘴","30141481","","✓"
"Spellblade","","Ultima Strike","6","PHY","Single enemy","Physical","2.70","Fire, Ice, Lightning, Earth, Wind, Water, Holy, Dark, Poison","1.65","Three single attacks (0.9 each), grants [Buff Prismatic 10% (5s)] to the user","?","Lowest HP% enemy","90","2","10","Power Crystal","10","20","30","50","100","Black Crystal","6","12","18","30","60","Non-Elemental","6","12","18","30","60","Ability Record","1","0","0","0","0","","アルテマ剣","30141501","",""
