"Character","Source","SB Ver","Img","Name","Type","Target","Formula","Multiplier","Element","Time","Effects","Counter","Auto Target","SB","School","Name (JP)","ID","GL","✓"
"Jack","Lightning Flash","BSB1","","Fiery Reckoning","PHY","Single enemy","Physical","1.96","Fire, NE","1.65","Two single attacks (0.98 each), grants [Retaliate] to the user for 15 seconds","Y","Lowest HP% enemy","50","Samurai","炎威の構え","30513502","✓","✓"
"Eight","Glacial Phantasm","BSB1","","Apex Strike","PHY","Single enemy","Physical","2.16","Ice, NE","1.65","Four single attacks (0.54 each), 100% additional critical chance if the user has any Physical Blink","Y","Lowest HP% enemy","50","Monk","極拳","30512831","✓","✓"
"Eight","Glacial Phantasm","BSB1","","Umbral Frost","PHY","Single enemy","Physical","1.50","Ice, NE","0.83","Two single attacks (0.75 each), grants [Physical Blink 1] to the user","Y","Lowest HP% enemy","50","Monk","氷影","30512832","✓","✓"
"Sora","Ars Arcanum","BSB1","","Arcanum","PHY","Single enemy","Physical","0.74","Fire, Lightning, Ice","1.65","Two single attacks (0.37 each)","Y","Lowest HP% enemy","50","Spellblade","コンボ","30512591","✓","✓"
"Sora","Ars Arcanum","BSB1","","Break (KH)","PHY","Single enemy","Physical","1.00","Fire, Lightning, Ice","1.65","4/5/6/7 single attacks (0.50/0.83/0.97/1.16 each) scaling with [Arcanum Uses], 0/5/10/25% additional critical chance","Y","Lowest HP% enemy","50","Spellblade","ブリッツ","30512592","✓","✓"
"Riku","Darkhand Helm Split","BSB1","","Dash Swing","PHY","Single enemy","Physical","1.88","Dark, NE","0.83","Four single attacks (0.47 each)","Y","Lowest HP% enemy","50","Darkness","ダッシュ振り","30512601","✓","✓"
"Riku","Darkhand Helm Split","BSB1","","Scourge","PHY","Single enemy","Physical","1.68","Dark, NE","1.65","Three single attacks (0.56 each), grants [Darkness +15% Boost 3] to the user","Y","Lowest HP% enemy","50","Darkness","振り払い","30512602","✓","✓"
"Reynn","Channel Element: Ice","BSB1","","Glacial Arrow","BLK","Single enemy","Magical","8.00","Ice, NE","1.65","Four single attacks (2.00 each), 2.49 multiplier if exploiting elemental weakness","Y","Lowest HP% enemy","50","Black Magic","グレイシャーアロー","30511181","✓","✓"
"Reynn","Channel Element: Ice","BSB1","","Big Freeze","BLK","Single enemy","Magical","8.40","Ice, NE","1.65","Two single attacks (4.20 each), restores HP to the user for 25% of the user's maximum HP","Y","Lowest HP% enemy","50","Black Magic","ビッグフローズン","30511182","✓","✓"
"Lann","Channel Element: Fire","BSB1","","Melting Blow","PHY","Single enemy","Physical","1.92","Fire, NE","1.65","Four single ranged attacks (0.48 each), 0.60 multiplier if exploiting elemental weakness","Y","Lowest HP% enemy","50","Combat","メルトスマッシュ","30511171","✓","✓"
"Lann","Channel Element: Fire","BSB1","","Solar Flame","PHY","All enemies","Physical","1.30","Fire, NE","1.65","Two group ranged attacks (0.65 each), grants [Dark Bargain] to the user for 20 seconds","Y","All enemies","50","Combat","ソーラーフレイム","30511172","✓","✓"
"Morrow","Chrono Break","BSB1","","Seal","PHY","Single enemy","Physical","2.00","-","0.83","One single attack (2.00), [MAG -50%] for 15 seconds","Y","Random enemy","50","Support","魔封陣","30511701","✓","✓"
"Morrow","Chrono Break","BSB1","","Great Divide","PHY","Single enemy","Physical","2.00","-","0.83","One single attack (2.00), [MND -40%] for 15 seconds","Y","Random enemy","50","Support","一刀両断","30511702","✓","✓"
"Aemo","Reprogram","BSB1","","Healing Harmony","WHT","Single ally","Magical","3.00","Holy","1.65","Restores HP (80), damages undeads, removes negative effects","Y","Lowest HP% ally","50","White Magic","癒しの歌","30511711","✓","✓"
"Aemo","Reprogram","BSB1","","Living Harmony","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","生命の歌","30511712","✓","✓"
"Wrieg","Force Blaster","BSB1","","Geocrush","PHY","Single enemy","Physical","3.32","Earth, NE","1.65","Four single ranged jump attacks (0.83 each), air time (2.50 sec.)","Y","Lowest HP% enemy","50","Dragoon","ジオクラッシュ","30511721","✓","✓"
"Wrieg","Force Blaster","BSB1","","Earth Stomp","PHY","All enemies","Physical","1.50","Earth, NE","1.65","Two group attacks (0.75 each), grants [Sentinel] to the user for 25 seconds","Y","All enemies","50","Knight","アースストンプ","30511722","✓","✓"
"Tama","Petal Pummel","BSB1","","Bid for Time","WHT","Single ally","Magical","2.20","Holy","0.01","Restores HP (60), damages undeads, removes KO [Raise: 20%]","Y","Lowest HP% ally","50","White Magic","ときわたり","30512751","✓","✓"
"Tama","Petal Pummel","BSB1","","Cheer","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","げきれい","30512752","✓","✓"
"Enna Kros","Creator's Judgment","BSB1","","Might of A","BLK","Single enemy","Magical","8.96","Earth, Holy","1.65","Four single attacks (2.24 each)","Y","Lowest HP% enemy","50","Black Magic","Aの力","30512741","✓","✓"
"Enna Kros","Creator's Judgment","BSB1","","Mortal Meddling","BLK","Single enemy","Magical","6.87","Earth, Holy","1.65","Three single attacks (2.29 each), grants [Black Magic +15% Boost 3] to the user","Y","Lowest HP% enemy","50","Black Magic","世界への干渉","30512742","✓","✓"
