"Realm Core Core Core Core Core Core Core Core Core Core Core Core Core Core","Character Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro","Img ","Name HP +100 HP +200 HP +300 HP +400 HP +1000 HP +100 HP +100 HP +100 HP +100 HP +200 HP +200 HP +200 HP +200 HP +400","Effect HP +100 HP +200 HP +300 HP +400 HP +1000 HP +100 HP +100 HP +100 HP +100 HP +200 HP +200 HP +200 HP +200 HP +400","Mote 1 Required Spirit (6★) Spirit (6★) Spirit (6★) Spirit (6★) Spirit (6★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 2 Required Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 3 Required Vitality (6★) Vitality (6★) Vitality (6★) Vitality (6★) Vitality (6★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 4 Required ","","Hero Mote Required ",""
"IV","Cecil (Dark Knight)","","","IV Realm Damage Boost 2","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"IV","Golbez","","DEF +10","DEF +10","Vitality (6★)","7","Dexterity (6★)","14","","","","","",""
"IV","Golbez","","DEF +10","DEF +10","Vitality (6★)","2","Dexterity (6★)","4","","","","","",""
"IV","Golbez","","HP +100","HP +100","Spirit (7★)","1","Dexterity (7★)","1","Vitality (7★)","1","Golbez I","4","",""
"IV","Golbez","","HP +100","HP +100","Vitality (6★)","3","Dexterity (6★)","3","Spirit (6★)","3","","","",""
"IV","Golbez","","Arcane Knowledge","Magia EXP +400","Vitality (6★)","3","Dexterity (6★)","3","Spirit (6★)","3","","","",""
"IV","Golbez","","HP +400","HP +400","Vitality (6★)","7","Dexterity (6★)","7","Spirit (6★)","7","","","",""
"IV","Golbez","","","IV Realm Damage Boost 2","Vitality (6★)","20","Dexterity (6★)","20","Spirit (6★)","20","","","",""
"IV","Golbez","","HP +300","HP +300","Vitality (6★)","7","Dexterity (6★)","7","Spirit (6★)","7","","","",""
"IV","Golbez","","SPD +10","SPD +10","Vitality (6★)","5","Spirit (6★)","10","","","","","",""
"IV","Golbez","","Shadow Drake","Hero Ability","Vitality (6★)","30","Dexterity (6★)","30","Spirit (6★)","30","Record Sapphire","100","",""
"IV","Golbez","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"IV","Golbez","","HP +200","HP +200","Vitality (6★)","7","Dexterity (6★)","7","Spirit (6★)","7","","","",""
"IV","Golbez","","DEF +10","DEF +10","Vitality (6★)","5","Dexterity (6★)","10","","","","","",""
"IV","Golbez","","HP +100","HP +100","Vitality (6★)","5","Dexterity (6★)","5","Spirit (6★)","5","","","",""
"IV","Golbez","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"IV","Golbez","","Cast Speed +8%","Cast speed +8%","Vitality (6★)","7","Dexterity (6★)","7","Spirit (6★)","7","","","",""
"IV","Golbez","","HP +1000","HP +1000","Vitality (6★)","10","Dexterity (6★)","10","Spirit (6★)","10","","","",""
"IV","Golbez","","RES +10","RES +10","Dexterity (6★)","7","Spirit (6★)","14","","","","","",""
"IV","Golbez","","HP +100","HP +100","Vitality (6★)","1","Dexterity (6★)","1","Spirit (6★)","1","","","",""
"IV","Golbez","","","IV Realm Damage Boost 3","Vitality (6★)","25","Dexterity (6★)","25","Spirit (6★)","25","","","",""
"IV","Golbez","","","MAG +70","Vitality (6★)","14","Dexterity (6★)","14","Spirit (6★)","14","","","",""
"IV","Golbez","","","IV Realm Damage Boost","Vitality (6★)","16","Dexterity (6★)","16","Spirit (6★)","16","","","",""
"IV","Golbez","","HP +100","HP +100","Vitality (6★)","3","Dexterity (6★)","3","Spirit (6★)","3","","","",""
"IV","Golbez","","","Reduce PHY or MAG dam 4%","Vitality (6★)","15","Dexterity (6★)","15","Spirit (6★)","15","","","",""
"IV","Golbez","","RES +10","RES +10","Dexterity (6★)","3","Spirit (6★)","6","","","","","",""
"IV","Golbez","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"IV","Golbez","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Vitality (6★)","20","Dexterity (6★)","20","Spirit (6★)","20","","","",""
"IV","Golbez","","","Dark Ability dam +6%","Vitality (6★)","14","Dexterity (6★)","14","Spirit (6★)","14","","","",""
"IV","Golbez","","","MAG Dark Damage Boost","Vitality (6★)","25","Dexterity (6★)","25","Spirit (6★)","25","","","",""
"IV","Golbez","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"IV","Golbez","","","Dark dam +6%","Vitality (6★)","10","Dexterity (6★)","10","Spirit (6★)","10","","","",""
"IV","Golbez","","RES +10","RES +10","Dexterity (6★)","1","Spirit (6★)","3","","","","","",""
"IV","Golbez","","MAG +10","MAG +10","Dexterity (6★)","9","","","","","","","",""
"IV","Golbez","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"IV","Golbez","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"IV","Golbez","","Arcane Knowledge","Magia EXP +400","Vitality (6★)","5","Dexterity (6★)","5","Spirit (6★)","5","","","",""
"IV","Golbez","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"IV","Golbez","","MAG +10","MAG +10","Dexterity (6★)","20","","","","","","","",""
"IV","Golbez","","HP +100","HP +100","Vitality (6★)","5","Dexterity (6★)","5","Spirit (6★)","5","","","",""
"IV","Golbez","","RES +10","RES +10","Dexterity (6★)","5","Spirit (6★)","10","","","","","",""
"IV","Golbez","","HP +100","HP +100","Vitality (6★)","2","Dexterity (6★)","2","Spirit (6★)","2","","","",""
"IV","Golbez","","MAG +10","MAG +10","Dexterity (6★)","9","","","","","","","",""
"IV","Golbez","","DEF +10","DEF +10","Vitality (6★)","5","Dexterity (6★)","10","","","","","",""
"IV","Golbez","","RES +10","RES +10","Dexterity (6★)","3","Spirit (6★)","6","","","","","",""
"IV","Fusoya","","DEF +10","DEF +10","Dexterity (6★)","11","Vitality (6★)","5","","","","","",""
"IV","Fusoya","","DEF +10","DEF +10","Dexterity (6★)","6","Vitality (6★)","3","","","","","",""
"IV","Fusoya","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","3","","","","","",""
"IV","Fusoya","","DEF +10","DEF +10","Dexterity (6★)","4","Vitality (6★)","2","","","","","",""
"IV","Fusoya","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"IV","Fusoya","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"IV","Fusoya","","MAG +10","MAG +10","Dexterity (6★)","20","","","","","","","",""
"IV","Fusoya","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"IV","Fusoya","","MAG +10","MAG +10","Dexterity (6★)","11","","","","","","","",""
"IV","Fusoya","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"IV","Fusoya","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"IV","Fusoya","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"IV","Fusoya","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"IV","Fusoya","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"IV","Fusoya","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"IV","Fusoya","","MND +10","MND +10","Spirit (6★)","20","","","","","","","",""
"IV","Fusoya","","MND +10","MND +10","Spirit (6★)","17","","","","","","","",""
"IV","Fusoya","","MND +10","MND +10","Spirit (6★)","14","","","","","","","",""
"IV","Fusoya","","MND +10","MND +10","Spirit (6★)","11","","","","","","","",""
"IV","Fusoya","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"IV","Fusoya","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"IV","Fusoya","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"IV","Fusoya","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"IV","Fusoya","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"IV","Fusoya","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"IV","Fusoya","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"IV","Fusoya","","HP +200","HP +200","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"IV","Fusoya","","HP +400","HP +400","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"IV","Fusoya","","SPD +10","SPD +10","Spirit (6★)","3","Vitality (6★)","1","","","","","",""
"IV","Fusoya","","","BLK and WHT dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"IV","Fusoya","","IV Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 IV characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"IV","Fusoya","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"IV","Fusoya","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"IV","Fusoya","","","MAG +60","Spirit (6★)","12","Dexterity (6★)","12","Vitality (6★)","12","","","",""
"IV","Fusoya","","","MND +60","Spirit (6★)","12","Dexterity (6★)","12","Vitality (6★)","12","","","",""
"IV","Fusoya","","","Black Magic and White Magic dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"IV","Fusoya","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"IV","Fusoya","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"IV","Fusoya","","","IV Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"IV","Fusoya","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"IV","Fusoya","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"IV","Fusoya","","Bless","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"IV","Fusoya","","","IV Realm Damage Boost 2","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"IV","Edward","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"IV","Edward","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"IV","Edward","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"IV","Edward","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"IV","Edward","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"IV","Edward","","DEF +10","DEF +10","Dexterity (6★)","1","Vitality (6★)","3","","","","","",""
"IV","Edward","","DEF +10","DEF +10","Dexterity (6★)","2","Vitality (6★)","4","","","","","",""
"IV","Edward","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"IV","Edward","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"IV","Edward","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"IV","Edward","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"IV","Edward","","MAG +10","MAG +10","Dexterity (6★)","10","","","","","","","",""
"IV","Edward","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"IV","Edward","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"IV","Edward","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"IV","Edward","","RES +10","RES +10","Spirit (6★)","9","Dexterity (6★)","3","","","","","",""
"IV","Edward","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"IV","Edward","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"IV","Edward","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"IV","Edward","","MND +10","MND +10","Spirit (6★)","7","","","","","","","",""
"IV","Edward","","MND +10","MND +10","Spirit (6★)","5","","","","","","","",""
"IV","Edward","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"IV","Edward","","MND +10","MND +10","Spirit (6★)","14","","","","","","","",""
"IV","Edward","","MND +10","MND +10","Spirit (6★)","9","","","","","","","",""
"IV","Edward","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"IV","Edward","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"IV","Edward","","HP +300","HP +300","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"IV","Edward","","","Bard ability dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"IV","Edward","","","Instrument dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"IV","Edward","","HP +400","HP +400","Spirit (6★)","13","Dexterity (6★)","13","Vitality (6★)","13","","","",""
"IV","Edward","","SPD +10","SPD +10","Spirit (6★)","2","Vitality (6★)","1","","","","","",""
"IV","Edward","","IV Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 IV characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"IV","Edward","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"IV","Edward","","HP +1000","HP +1000","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"IV","Edward","","","ATK +60","Spirit (6★)","12","Dexterity (6★)","12","Vitality (6★)","12","","","",""
"IV","Edward","","","MAG +60","Spirit (6★)","12","Dexterity (6★)","12","Vitality (6★)","12","","","",""
"IV","Edward","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"IV","Edward","","Fabled Song","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"IV","Edward","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"IV","Edward","","","IV Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"IV","Edward","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"IV","Edward","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"IV","Edward","","","IV Realm Damage Boost 2","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"IV","Edge","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"IV","Edge","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"IV","Edge","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"IV","Edge","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"IV","Edge","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"IV","Edge","","DEF +10","DEF +10","Dexterity (6★)","1","Vitality (6★)","3","","","","","",""
"IV","Edge","","DEF +10","DEF +10","Dexterity (6★)","2","Vitality (6★)","4","","","","","",""
"IV","Edge","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"IV","Edge","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"IV","Edge","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"IV","Edge","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"IV","Edge","","MAG +10","MAG +10","Dexterity (6★)","10","","","","","","","",""
"IV","Edge","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"IV","Edge","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"IV","Edge","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"IV","Edge","","RES +10","RES +10","Spirit (6★)","9","Dexterity (6★)","3","","","","","",""
"IV","Edge","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"IV","Edge","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"IV","Edge","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"IV","Edge","","MND +10","MND +10","Spirit (6★)","7","","","","","","","",""
"IV","Edge","","MND +10","MND +10","Spirit (6★)","5","","","","","","","",""
"IV","Edge","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"IV","Edge","","MND +10","MND +10","Spirit (6★)","14","","","","","","","",""
"IV","Edge","","MND +10","MND +10","Spirit (6★)","9","","","","","","","",""
"IV","Edge","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"IV","Edge","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"IV","Edge","","HP +300","HP +300","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"IV","Edge","","","Ninja dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"IV","Edge","","HP +400","HP +400","Spirit (6★)","13","Dexterity (6★)","13","Vitality (6★)","13","","","",""
"IV","Edge","","SPD +10","SPD +10","Spirit (6★)","2","Vitality (6★)","1","","","","","",""
"IV","Edge","","IV Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 IV characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"IV","Edge","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"IV","Edge","","HP +1000","HP +1000","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"IV","Edge","","","PHY and NIN dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"IV","Edge","","","ATK +90","Spirit (6★)","18","Dexterity (6★)","18","Vitality (6★)","18","","","",""
"IV","Edge","","","MAG +100","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"IV","Edge","","Ninjutsu","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"IV","Edge","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"IV","Edge","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"IV","Edge","","","IV Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"IV","Edge","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"IV","Edge","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"IV","Edge","","","IV Realm Damage Boost 2","Spirit (6★)","25","Dexterity (6★)","25","Vitality (6★)","25","","","",""
"IV","Rosa","","DEF +10","DEF +10","Dexterity (6★)","3","Vitality (6★)","1","","","","","",""
"IV","Rosa","","DEF +10","DEF +10","Dexterity (6★)","6","Vitality (6★)","3","","","","","",""
"IV","Rosa","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
